track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
1Da2lHU95BdwjkViCcMgvp,The Chase,Bjørn Riis,NA,0,07PtXaOG1ju3KA6sGzMrVd,Lullabies in a Car Crash,2014-11-03,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.404,0.293,9,-15.130999999999998,1,0.0319,0.0151,0.8440000000000001,0.151,0.0545,99.94,428000,NA
1dA9GzuP546CjJT0n9tZoe,Lazy Day (feat. Danny Ocean),Fuse ODG,"This is, ay! It's a worldwide movement I did not sleep much last night Yeah, we were dancing to the early hours and late And now my bed feels just right I got my beautiful woman beside me Sayin', sayin' Baby, today's a lazy day Baby, today's a lazy day We're making love in a crazy way Baby, today's a lazy day No need to holla at me on my phone (Oh don't holla at, oh don't holla at me) 'Cause I just wanna stay in bed, with my baby alone (Oh don't holla at, oh don't holla at me) Hungover from the night before, we drunk all night long (Oh don't holla at, oh don't holla at me) Now I just wanna do nothing with my lady at home (Oh don't holla at, oh don't holla at me) Oh yeah You ain't wearing no makeup My t-shirts and your panties on You ain't tryna wake up Scrolling through Instagram on your phone Ain't no feeling greater It's your day, you ain't done nothin' wrong Sometimes you have to do nothing to do everything I did not sleep much last night Yeah, we were dancing to the early hours and late And now my bed feels just right I got my beautiful woman beside me Sayin', sayin' Baby, today's a lazy day Baby, today's a lazy day We're making love in a crazy way Baby, today's a lazy day My whole Monday night We've been through some troubles We always survive Today we gon' cuddle and watch the sunrise 'Cause we don't have to do anything from day to the night (From day to the night) I wanna see smiles all on your face Watch your reality shows, oh baby, today is your day I've (?) you'd call me crazy Food all on your plate Wish we could do this on the daily 'Cause sometimes we have to do nothing to do everything Baby, bebé, feels like a lazy day My girl and I making love in a crazy way Baby, bebé, just feels like a lazy day, oh Today's our day to stay Today's our lazy day Tú en pantaleta, mami, y yo en shortcito Pasando todo el día en cama, todo' uno' flojito' Una mano para acá, otra mano para allá Hoy no se hace nada sólo puro amorcito Work hard, rest hard Baby, today's a lazy day Work hard, recharge Baby, today's a lazy day Work hard, rest hard We're making love in a crazy way Work hard, recharge Baby, today's a lazy day Work hard, rest hard Recharge then take over (This is) Work hard, rest hard (This a lazy day) Recharge then take over Work hard, rest hard (Rest hard) Recharge then take over (It's over) Work hard, rest hard (It's a worldwide movement) Recharge then take over",70,5XbAwDgRBXdoLtM1uuK0BS,Lazy Day (feat. Danny Ocean),2019-11-28,Global Top 50 | 2020 Hits,1KNl4AYfgZtOVm9KHkhPTF,latin,latin hip hop,0.868,0.862,5,-4.863,1,0.0812,0.0228,1.6899999999999994e-5,0.0898,0.623,126.976,205851,en
1DBtVHYl2lwLQswEUvkIEv,Feels Good,Tony! Toni! Toné!,"Play this record as frequently as possible Then, as it becomes easier for you Play the record once a day or as needed It feels good, yeah It feels good, woah It feels good It feels good It sho' feels good to me If the rhythm feels good to you baby Let me hear you say (oh oh baby) If the rhythm feels good to you baby Let me hear you say (oh oh baby) If the rhythm feels good to you baby Let me hear you say (oh oh baby) And if the rhythm feels good to you baby Let it take you away (oh oh baby) Moments that we share Special times alone Just don't ever change Cause I'm so into you And you know It feels good, yeah (to know that you by my side) It feels good, woo (to know that you there for me) It feels good, yeah (to know that you wanna be around) It feels good (to know you love me for me) Your rhythm, it sho' feels good to me If the rhythm feels good to you baby Let me hear you say (oh oh baby) If the rhythm feels good to you baby Let me hear you say (oh oh baby) If the rhythm feels good to you baby Let me hear you say (oh oh baby) And if the rhythm feels good to you baby Let it take you away (oh oh baby) Last night was so fun Lovin' 101 I was holding you so tight Now I just might make you my wife Cause you know It feels good (to know that I really care) It feels good (to know that I can relax when I'm with you) It feels good (to know I can be by your side) It feels good (having you around) Your rhythm, it sho' feels good to me You know that I love you (yeah) You know that I want you (it feels good) You know that I need you (ahhh) You know that I care It feels good, yeah It feels good If the rhythm feels good to you baby Let me hear you say (oh oh baby) If the rhythm feels good to you baby Let me hear you say (oh oh baby) If the rhythm feels good to you baby Let me hear you say (oh oh baby) And if the rhythm feels good to you baby Let it take you away (oh oh baby) Mocedes the Mellow, quite a nice fellow Met 3T, hit a rhyme, acapello They had the rhythm and I had the rhyme So then a hit of that one more time It worked out and then they worked it in Tony! Toni! Toné! has done it again Feels good, yeah It feels good It feeeeels good It feels good It feels good It feels good, yeah It feels good I feel it all in my hands I feel it all in my feet I feel it all in my bones I feel it all in my bones I feel it all in my feet I feel it all in my heart I feel it all in my soul And, you know It feels good, yeah It feels good A-doo-doo doo doo doo It feels good, yeah It feels good I feel it, feel it, girl Can you feel it Can you feel it, feel it, feel it, feel it Got to feel it, yeah I got to feel it And I feel like this, I feel like A-doo-doo doo doo doo doo doo A-doo-doo doo-doo doo doo doo doo doo Doo Doo And I, I feel good Woo, I feel good I feel good I feel it all in my hands I feel it all in my feet I feel it all over me And I feel good",0,2uVO5O1PyNn9RbjTOR9dYK,R&B Gold II,2007-01-01,1987-1997 OLD SKOOL JAMZ,0WicovBbxeB0nvQC6IfuaT,r&b,new jack swing,0.84,0.924,2,-6.676,1,0.13699999999999998,0.124,1.66e-6,0.154,0.6509999999999999,116.978,301360,en
1dC342UiUrvyKBUsubsXQY,Centipede,Seth Hills,Everybody from the front to the back now Everybody from the front to the back now,29,5uknzLHVyiNcsFyBkX6G6E,Centipede,2018-12-10,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.6659999999999999,0.968,6,-4.208,1,0.0992,3.52e-4,0.38,0.405,0.531,128.017,166406,en
1dcaJ3vOelzh4xYAWiEFbQ,Jackpot,Chico Rose,We hit the jackpot!Space junk Jackpot Space junk We hit the jackpot!Space junk Jackpot Space junk We hit the jackpot!,16,6quBviXcv3F9y2TK6zq3YY,Revealed Recordings presents Miami Festival EP 2019,2019-03-22,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.643,0.959,2,-4.332,1,0.226,0.00658,0.244,0.293,0.154,128.036,152337,en
1dCJprCdXOvLmK8RQ5jpRL,Bak Pak,Lunchmoney,NA,49,72B0KObwKxTrK678qM6rZm,Bak Pak,2018-07-03,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.711,0.387,10,-14.536,0,0.231,0.937,0.8420000000000001,0.116,0.598,79.027,85063,NA
1DcxnVNFAyVl2sDQ646pXS,PPP,Kevin Roldan,"NA Desde que amanecimos en esa cama Siempre me llama, pa' matar las ganas Que hace tiempo que con él ya no siente nada Por eso me llama, pa' matar las ganas A ella le gusta porque estoy PPP Siempre puesto pa' darle placer Ella me pide que le de y que le de Y yo le hago to' lo que la complace Que soy su nene, que soy su bebé Se pone loquita cuando me ve en la TV Ella me pide que le de y que le de Y yo le hago de to', de to' Bebé, sólo tú me fascina' Qué rico tenerte encima Tu boquita me domina Tú y yo bailando en una esquina Siente el roce, roce Te vuelve' loquita con las pose', pose''Tamos en el cielo con el tussi, tussi Tú eres mi baby personal, mi gatita exclusive Lo nuestro sobrepasa una adicción No tenemos sexo hacemos el amor A ella le gusta porque estoy PPP Siempre puesto pa' darle placer Ella me pide que le de y que le de Y yo le hago to' lo que la complace Que soy su nene, que soy su bebé Se pone loquita cuando me ve en la TV Ella me pide que le de y que le de Y yo le hago de to', de to' Music from The Company NA Desde que amanecimos en esa cama Siempre me llama, pa' matar las ganas Que hace tiempo que con él ya no siente nada Por eso me llama, pa' matar las ganas A ella le gusta porque estoy PPP Siempre puesto pa' darle placer Ella me pide que le de y que le de Y yo le hago to' lo que la complace Que soy su nene, que soy su bebé Se pone loquita cuando me ve en la TV Ella me pide que le de y que le de Y yo le hago de to', de to' Bebé, sólo tú me fascina' Qué rico tenerte encima Tu boquita me domina Tú y yo bailando en una esquina Siente el roce, roce Te vuelve' loquita con las pose', pose''Tamos en el cielo con el tussi, tussi Tú eres mi baby personal, mi gatita exclusive Lo nuestro sobrepasa una adicción No tenemos sexo hacemos el amor A ella le gusta porque estoy PPP Siempre puesto pa' darle placer Ella me pide que le de y que le de Y yo le hago to' lo que la complace Que soy su nene, que soy su bebé Se pone loquita cuando me ve en la TV Ella me pide que le de y que le de Y yo le hago de to', de to' Music from The Company",72,6jhJrmUkXvmvU14G0PyYTd,PPP,2018-09-07,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,0.7859999999999999,0.65,4,-6.839,1,0.109,0.363,8.170000000000001e-5,0.122,0.7120000000000001,92.975,129040,es
1DdEU9f7uXklMx6Dm0Mdwq,Acende o Isqueiro,Orochi,"NA Orochi Enquanto nós tá fazendo dinheiro (Y'all) Deixa os comédia fazendo fofoca Kizzy... Pra deixar geral mais à vontade Apaga a luz e acende o isqueiro, acende o isqueiro Deixa eles fazer fofoca Enquanto nós tá fazendo dinheiro, fazer dinheiro Só me lembro dela nessa onda Mas eu fumo o tempo inteiro, o tempo inteiro Ela se amarra no nosso estilo Favelado e maloqueiro, maloqueiro Ô, morena linda toda deslumbrante Seu sorriso vale bem mais que um diamante Oh, oh, oh, oh, hoje a noite vai ser de verdade Finge que não, mas ela sabe O melhor caminho pra se aproximar de mim Nós nem começamo e já tamo bem longe do fim A gente combina igual tabaco e cerveja enfim A gente combina igual Red Amarelo e gin Foi tão bonito ver Você rebolando a noite toda sem se arrepender Dizendo que não vai mais lutar pra tentar me esquecer Prazer no olhar de todas as linda que de rolé na minha vida Deixaram essa chama acesa mesmo sem querer Mato e morro pelos cria que tão sempre no rolê Fraternidade é a palavra chave, a garrafa não ta vazia Essa pista não tá vazia, fumaça que me alivia De novo me lembro a sua voz Pra deixar geral mais à vontade Apaga a luz e acende o isqueiro, acende o isqueiro Deixa eles fazer fofoca Enquanto nós tá fazendo dinheiro, fazer dinheiro Só me lembro dela nessa onda Mas eu fumo o tempo inteiro, o tempo inteiro Ela se amarra no nosso estilo Favelado e maloqueiro, maloqueiro Favelado e maloqueiro (Maloqueiro) Uh, nós vive a vida desse jeito (Desse jeito) Whisky e gelo, Red Label (Red Label) Paki preto (Paki preto), ice-o-lator (Ice-o-lator) Uh, de São Gonça pro mundo inteiro (São Gonçalo) Oh, e ela vem pro Rio de Janeiro (Rio de Janeiro) Paga o que eu fumo, paga o que eu bebo Só mais um preto com dinheiro fumando todo seu preconceito Em qualquer lugar vou me adaptar Igual camaleão sei me camuflar Acende o isqueiro enquanto a mulher rebola Meu bonde sempre tá em busca das notas Minha mãe sempre me fala: ""Filho, chega de farra Faz seu carvão na pista pra ter churrasco em casa'' E não liga mais pra nada, se eles tão se matando pra chegar primeiro Eu ando tão preocupado tipo: ""Mano, cadê o isqueiro?"" Então pra deixar geral mais à vontade Apaga a luz e acende o isqueiro, acende o isqueiro Deixa eles fazer fofoca Enquanto nós tá fazendo dinheiro, fazer dinheiro Só me lembro dela nessa onda Mas eu fumo o tempo inteiro, o tempo inteiro Ela se amarra no nosso estilo Favelado e maloqueiro, maloqueiro Maloqueiro, oh, oh Oh, oh, oh, oh Oh, oh, oh, oh Oh, oh, oh Favelado e maloqueiro Apaga a luz e acende o isqueiro, oh Isqueiro Apaga a luz e acende o isqueiro",71,141vLpxhW08k1udBJoTW1r,Acende o Isqueiro,2019-06-14,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.48,0.565,8,-9.954,0,0.375,0.38,0,0.096,0.8059999999999999,112.988,207529,pt
1Df5NAhInalMVZzqWnZ532,California Dreamin',farfetch'd,"All the leaves are brown (all the leaves are brown) And the sky is grey (and the sky is grey) I've been for a walk (I've been for a walk) On a winter's day (on a winter's day) I'd be safe and warm (I'd be safe and warm) If I was in L.A. (if I was in L.A.) California dreamin' (California dreamin') On such a winter's day Stopped into a church I passed along the way Well, I got down on my knees (got down on my knees) And I pretend to pray (I pretend to pray) You know the preacher like the cold (preacher like the cold) He knows I'm gonna stay (knows I'm gonna stay) California dreamin' (California dreamin') On such a winter's day All the leaves are brown (all the leaves are brown) And the sky is grey (and the sky is grey) I've been for a walk (I've been for a walk) On a winter's day (on a winter's day) If I didn't tell her (if I didn't tell her) I could leave today (I could leave today) California dreamin' (California dreamin') On such a winter's day (California dreamin') On such a winter's day (California dreamin') On such a winter's day",58,6qaAxDV2KlrpYhy1ZTxCx4,California Dreamin',2019-11-08,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.733,0.8109999999999999,7,-5.642,1,0.038,0.053,2.3e-5,0.128,0.373,117.002,192876,en
1dF5Y2dd7Wm4wZKvVjWBpr,1st of Tha Month,Bone Thugs-N-Harmony,"Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Hey, my niggas, we havin' a wonderful day And I won't front with ya, why? 'Cause it's the 1st of the month And now we smokin', jokin', rollin' blunts And sippin' on 40 ounces, thuggin' Come, come, we've got the blunts and rum From jumpin' all nights we high Hit up the block to where? East 99 I get with my nigga to get me some yayo Double up, ""Nigga, what you need? We got weed to get P.O.D.'d, fiend for the green leaves"" Double up for the first, fo' sho' better lay low 'Cause the po-po creep when they roll slow If you can't get away, better toss that yayo Keep your bankroll Yeah, we havin' a celebration, love to stay high And you better believe when it's time to grind I'm down for mine, crime after crime Fin to creep to the pad cause moms got grub on the grill And we got the 4-0, you know it's the 1st of the month And, my nigga, we chills for real Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, and I see that my sister was already dressed She said: ""I'ma run and go get my stamps Watch and make sure no one snatches my check"" Nigga, that's the mailman Sort through the mail and put it up into me pocket So I be hittin' the 99 to get me a dub for 40 duckets But ain't no bucket ride that RTA, hop on the 10 to the Clair Ready to get 'em up with-a me thugs And to cash that dum, man, I gotta get paid Playa, playa, holla, holla, St. Clair got much to offer Whether it be weed on 93 Or off on the Glock-Glock for some dollars So, get a bag of yayo and a quarter O, oh Most all of my niggas got the same And we gonna roll it all up to smoke Hittin' that reefer hydro, you know the cut so fuck them po-po Toss all that yayo then roll with a pound and stay low Runnin' through the alley and into the mêlée Up on the second the sun down Those run from January November December I'm lovin' the 1st of the month Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Gotta grind, gotta get mine In the hood that I claim and I slang on that double 9-9 Gotta find them dubs Gonna get a 40, can a thug get love? What's up? Try to slang on my corner Nigga, you's a goner: St. Clair niggas don't like that And sellin' them dummies, makin' that money Come back, nigga, get pap pap From the 1st to the 15th Niggas smoke plenty weed but I gotta save, gotta come up Put my rocks on the cut When I get high, nigga, blaze that blunt, huh Time to roll to the pad, count up my profits and add it to the stash Gotta watch my back, see for niggas that's tryin' to rob me, fool But never no shorts or no losses Dumpin', keepin' these niggas up off me See, gotta search the whole block Spend a couple of bills, thugs smoke a lot of weed on the 1st Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wakin' up, feelin' buzzed, up early mornin', stretchin', I'm yawnin' Lightweight, bent, chugga-lugga take a 5th to the dome Instead I kick it with my trues But it's the 1st, so I'm gettin' me hustle on Hop on the phone, callin' up Krayzie Bone Wanna know, did your O.G. check come? Sure, put me down! I'ma hop on the bus with Biz (yo brother, let's get drunk!) And I'm comin' with blunt after blunt of the skunk Nigga T just put me down Oh God, how I love when the 1st come around Now I be freakin' me Black n Mild Headed cross town cause niggas, the 1st get celebrated Rushin' to the block cause I wanna get faded Lookin' all wild 'cause I'm gettin' me hair braided We heavy off into this game True to the 1st, just call me that pro slang Them nickels and dimes and 20's and 50's The 1st be the day for the dopeman Slangin' that cocaine, fool, and I'm workin' late tonight And all them fiends be lovin' them thugs 'Cause I got them rocks for them pipes Come, come with-a ease I gotta get paid on the 1st, gotta blaze up my spliff Get live with the Bone Thugs Poetic Hustlaz and the Graveyard Shift, on the 1st Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up Wake up, wake up, wake up, wake up, wake up It's the 1st of the month So get up, get up, get up, get up, get up So cash your checks and come up",64,3r25XjxAmLMOhOWoV6X8N9,E. 1999 Eternal,1995-07-25,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.7290000000000001,0.581,5,-8.235,0,0.18,0.0777,3.81e-6,0.696,0.508,74.038,314680,en
